sale_date,product_id,product_name,category,cost_price,unit_price,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival,forecast_qty
2025-11-14,378,,Beverages,108.0,118.0,pcs,4,1,11,14,2025,none,0,-1,2.734222355042784
2025-11-15,378,,Beverages,108.0,118.0,pcs,5,1,11,15,2025,none,0,-1,2.70652329971215
2025-11-16,378,,Beverages,108.0,118.0,pcs,6,0,11,16,2025,none,0,-1,3.046896475315475
2025-11-17,378,,Beverages,108.0,118.0,pcs,0,0,11,17,2025,none,0,-1,2.969231685234024
2025-11-11,379,,Beverages,112.0,122.0,pcs,1,0,11,11,2025,none,0,-1,3.858159923854488
2025-11-12,379,,Beverages,112.0,122.0,pcs,2,0,11,12,2025,none,0,-1,3.858159923854488
2025-11-13,379,,Beverages,112.0,122.0,pcs,3,0,11,13,2025,none,0,-1,3.858159923854488
2025-11-14,379,,Beverages,112.0,122.0,pcs,4,1,11,14,2025,none,0,-1,3.858159923854488
2025-11-15,379,,Beverages,112.0,122.0,pcs,5,1,11,15,2025,none,0,-1,3.858159923854488
2025-11-16,379,,Beverages,112.0,122.0,pcs,6,0,11,16,2025,none,0,-1,3.858159923854488
2025-11-17,379,,Beverages,112.0,122.0,pcs,0,0,11,17,2025,none,0,-1,3.858159923854488
2025-11-11,380,,Dairy,1625.0,1700.0,pcs,1,0,11,11,2025,none,0,-1,3.465652173375647
2025-11-12,380,,Dairy,1625.0,1700.0,pcs,2,0,11,12,2025,none,0,-1,3.465652173375647
2025-11-13,380,,Dairy,1625.0,1700.0,pcs,3,0,11,13,2025,none,0,-1,3.465652173375647
2025-11-14,380,,Dairy,1625.0,1700.0,pcs,4,1,11,14,2025,none,0,-1,3.465652173375647
2025-11-15,380,,Dairy,1625.0,1700.0,pcs,5,1,11,15,2025,none,0,-1,3.465652173375647
2025-11-16,380,,Dairy,1625.0,1700.0,pcs,6,0,11,16,2025,none,0,-1,3.465652173375647
2025-11-17,380,,Dairy,1625.0,1700.0,pcs,0,0,11,17,2025,none,0,-1,3.465652173375647
